,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary
6385,Andre Roberson,7,2014,2021,1991-12-04,Las Cruces,New Mexico,University of Colorado,26th overall,1st round,Minnesota Timberwolves,2013,OKC,24.0,200.66,95.25432,2015-16,1210800.0
6386,Andre Roberson,7,2014,2021,1991-12-04,Las Cruces,New Mexico,University of Colorado,26th overall,1st round,Minnesota Timberwolves,2013,OKC,25.0,200.66,95.25432,2016-17,2183072.0
6387,Andre Roberson,7,2014,2021,1991-12-04,Las Cruces,New Mexico,University of Colorado,26th overall,1st round,Minnesota Timberwolves,2013,OKC,26.0,200.66,95.25432,2017-18,9259260.0
6388,Andre Roberson,7,2014,2021,1991-12-04,Las Cruces,New Mexico,University of Colorado,26th overall,1st round,Minnesota Timberwolves,2013,OKC,28.0,200.66,95.25432,2019-20,10740740.0
6389,Rudy White,5,1976,1981,1953-06-23,Silver City,New Mexico,Arizona State University,47th overall,3rd round,Houston Rockets,1975,,,,,,
6390,Zaid Abdul-Aziz,10,1969,1978,1946-04-07,Brooklyn,New York,Iowa State University,5th overall,1st round,Cincinnati Royals,1968,,,,,,
6391,Kareem Abdul-Jabbar,20,1970,1989,1947-04-16,New York,New York,"University of California, Los Angeles",1st overall,1st round,Milwaukee Bucks,1969,,,,,,
6392,Don Ackerman,1,1954,1954,1930-09-04,New York,New York,Long Island University,1953 NBA Draft,2nd roun,New York Knicks,,,,,,,
6393,Rawle Alkins,1,2019,2019,1997-10-29,Brooklyn,New York,University of Arizona,,,,,CHI,21.0,195.58,102.0582,2018-19,77250.0
6394,Derrick Alston,3,1995,1997,1972-08-20,Bronx,New York,Duquesne University,33rd overall,2nd round,Philadelphia 76ers,1994,,,,,,
6395,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,MIL,23.0,187.96,77.56423199999999,1999-00,301000.0
6396,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,MIL,24.0,187.96,78.471416,2000-01,423500.0
6397,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,MIL,25.0,187.96,77.56423199999999,2001-02,625000.0
6398,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,TOR,26.0,187.96,79.3786,2002-03,37344.0
6399,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,MIA,27.0,187.96,79.3786,2003-04,688679.0
6400,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,TOR,28.0,187.96,77.11064,2004-05,3500000.0
6401,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,HOU,29.0,187.96,77.11064,2005-06,3850000.0
6402,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,HOU,30.0,187.96,79.3786,2006-07,4200000.0
6403,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,HOU,31.0,187.96,79.3786,2007-08,4550000.0
6404,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,ORL,32.0,187.96,79.3786,2008-09,4900000.0
6405,Rafer Alston,11,2000,2010,1976-07-24,New York,New York,"California State University, Fresno",39th overall,2nd round,Milwaukee Bucks,1998,MIA,33.0,187.96,79.3786,2009-10,5053133.0
6406,Jose Alvarado,1,2022,2022,1998-04-12,Brooklyn,New York,,,,,,,,,,,
6407,Andrew Anderson,3,1968,1970,1945-07-06,Buffalo,New York,Canisius College,88th overall,8th round,Boston Celtics,1967,,,,,,
6408,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,BOS,29.0,185.42,76.203456,1999-00,6680000.0
6409,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,BOS,30.0,185.42,76.203456,2000-01,7520000.0
6410,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,BOS,31.0,185.42,76.203456,2001-02,8350000.0
6411,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,NOH,32.0,185.42,76.203456,2002-03,9185000.0
6412,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,IND,33.0,185.42,76.203456,2003-04,1070000.0
6413,Kenny Anderson,14,1992,2005,1970-10-09,Queens,New York,Georgia Institute of Technology,2nd overall,1st round,New Jersey Nets,1991,LAC,34.0,185.42,76.203456,2004-05,1100000.0
6414,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,20.0,203.2,99.79024,2003-04,3229200.0
6415,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,21.0,203.2,99.79024,2004-05,3471360.0
6416,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,22.0,203.2,104.32616,2005-06,3713640.0
6417,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,23.0,203.2,104.32616,2006-07,4694041.0
6418,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,24.0,203.2,104.32616,2007-08,13041250.0
6419,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,25.0,203.2,104.32616,2008-09,14410581.0
6420,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,DEN,26.0,203.2,104.32616,2009-10,15779912.0
6421,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,27.0,203.2,104.32616,2010-11,17149243.0
6422,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,28.0,203.2,104.32616,2011-12,18518574.0
6423,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,29.0,203.2,104.32616,2012-13,19450000.0
6424,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,30.0,203.2,106.59412,2013-14,21490000.0
6425,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,31.0,203.2,108.86208,2014-15,22458401.0
6426,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,32.0,203.2,108.86208,2015-16,22875000.0
6427,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,NYK,33.0,203.2,108.86208,2016-17,24559380.0
6428,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,OKC,34.0,203.2,108.86208,2017-18,26243760.0
6429,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,HOU,35.0,203.2,108.86208,2018-19,27928140.0
6430,Carmelo Anthony,19,2004,2022,1984-05-29,Brooklyn,New York,Syracuse University,3rd overall,1st round,Denver Nuggets,2003,POR,36.0,203.2,107.954896,2019-20,1364204.0
6431,Tiny Archibald,13,1971,1984,1948-09-02,New York,New York,University of Texas at El Paso,19th overall,2nd round,Cincinnati Royals,1970,,,,,,
6432,Joe Arlauckas,1,1988,1988,1965-07-20,Rochester,New York,Niagara University,74th overall,4th round,Sacramento Kings,1987,,,,,,
6433,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,NOK,22.0,210.82,106.59412,2006-07,1767600.0
6434,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,NOH,23.0,210.82,106.59412,2007-08,1900200.0
6435,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,NOH,24.0,210.82,106.59412,2008-09,2032800.0
6436,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,HOU,25.0,210.82,106.59412,2009-10,2801198.0
6437,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,ATL,26.0,210.82,106.59412,2010-11,992680.0
6438,Hilton Armstrong,6,2007,2014,1984-11-11,Peekskill,New York,University of Connecticut,12th overall,1st round,New Orleans/Oklahoma City Hornets,2006,GSW,29.0,210.82,106.59412,2013-14,296138.0
6439,Jesse Arnelle,1,1956,1956,1933-12-30,New Rochelle,New York,Pennsylvania State University,13th overall,2nd round,Fort Wayne Pistons,1955,,,,,,
6440,Johnny Bach,1,1949,1949,1924-07-10,Brooklyn,New York,Fordham University,,1948 BAA Draf,Boston Celtics,,,,,,,
6441,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,22.0,203.2,94.347136,2006-07,1191240.0
6442,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,23.0,203.2,94.347136,2007-08,1280640.0
6443,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,DEN,24.0,203.2,94.347136,2008-09,1369920.0
6444,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,DEN,25.0,203.2,94.347136,2009-10,2112417.0
6445,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,26.0,203.2,94.347136,2010-11,1675000.0
6446,Renaldo Balkman,6,2007,2012,1984-07-14,Staten Island,New York,University of South Carolina,20th overall,1st round,New York Knicks,2006,NYK,27.0,203.2,102.0582,2011-12,1675000.0
6447,Mo Bamba,4,2019,2022,1998-05-12,Harlem,New York,,,,,,ORL,21.0,213.36,100.243832,2018-19,4871280.0
6448,Mo Bamba,4,2019,2022,1998-05-12,Harlem,New York,,,,,,ORL,22.0,213.36,104.779752,2019-20,5697600.0
6449,Erick Barkley,2,2001,2002,1978-02-21,Queens,New York,St. John's University,28th overall,1st round,Portland Trail Blazers,2000,POR,23.0,185.42,80.28578399999998,2000-01,712200.0
6450,Erick Barkley,2,2001,2002,1978-02-21,Queens,New York,St. John's University,28th overall,1st round,Portland Trail Blazers,2000,POR,24.0,185.42,80.28578399999998,2001-02,638000.0
6451,Andre Barrett,4,2005,2008,1982-02-21,Bronx,New York,Seton Hall University,,,,,ORL,23.0,177.8,78.471416,2004-05,385277.0
6452,Andre Barrett,4,2005,2008,1982-02-21,Bronx,New York,Seton Hall University,,,,,TOR,24.0,177.8,78.471416,2005-06,
6453,Andre Barrett,4,2005,2008,1982-02-21,Bronx,New York,Seton Hall University,,,,,CHI,25.0,177.8,78.471416,2006-07,744551.0
6454,Andre Barrett,4,2005,2008,1982-02-21,Bronx,New York,Seton Hall University,,,,,LAC,26.0,177.8,78.471416,2007-08,
6455,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SEA,28.0,198.12,88.45044,1999-00,3960000.0
6456,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SEA,29.0,198.12,97.52228,2000-01,4320000.0
6457,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SEA,30.0,198.12,92.079176,2001-02,4680000.0
6458,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SEA,31.0,198.12,92.079176,2002-03,5040000.0
6459,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SEA,32.0,198.12,92.079176,2003-04,5400000.0
6460,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SAS,33.0,200.66,95.25432,2004-05,4264900.0
6461,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SAS,34.0,200.66,95.25432,2005-06,4691390.0
6462,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SAS,35.0,200.66,95.25432,2006-07,5117880.0
6463,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,SAS,36.0,200.66,95.25432,2007-08,5544370.0
6464,Brent Barry,14,1996,2009,1971-12-31,Hempstead,New York,Oregon State University,15th overall,1st round,Denver Nuggets,1995,HOU,37.0,200.66,95.25432,2008-09,1910000.0
6465,Ed Bartels,2,1950,1951,1925-10-08,New York,New York,North Carolina State University,,,,,,,,,,
6466,Eddie Basden,1,2006,2006,1983-02-15,New York,New York,University of North Carolina at Charlotte,,,,,CHI,23.0,195.58,97.52228,2005-06,398762.0
6467,Ron Behagen,7,1974,1980,1951-01-14,New York,New York,University of Minnesota,7th overall,1st round,Kansas City-Omaha Kings,1973,,,,,,
6468,Walter Berry,3,1987,1989,1964-05-14,New York,New York,St. John's University,14th overall,1st round,Portland Trail Blazers,1986,,,,,,
6469,Wesley Bialosuknia,1,1968,1968,1945-06-08,Poughkeepsie,New York,University of Connecticut,37th overall,4th round,St. Louis Hawks,1967,,,,,,
6470,Al Bianchi,10,1957,1966,1932-03-26,Long Island City,New York,Bowling Green State University,18th overall,2nd round,Minneapolis Lakers,1954,,,,,,
6471,Joe Binion,1,1987,1987,1961-03-26,Rochester,New York,North Carolina Agricultural and Technical State University,57th overall,3rd round,San Antonio Spurs,1984,,,,,,
6472,James Blackwell,1,1995,1995,1968-02-25,Mount Kisco,New York,Dartmouth College,,,,,,,,,,
6473,Antonio Blakeney,2,2018,2019,1996-10-04,Watertown,New York,Louisiana State University,,,,,CHI,21.0,193.04,89.357624,2017-18,77250.0
6474,Antonio Blakeney,2,2018,2019,1996-10-04,Watertown,New York,Louisiana State University,,,,,CHI,22.0,193.04,87.089664,2018-19,1349383.0
6475,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,19.0,210.82,106.59412,2005-06,398762.0
6476,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,20.0,210.82,112.490816,2006-07,664209.0
6477,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,21.0,210.82,112.490816,2007-08,2470000.0
6478,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,22.0,210.82,112.490816,2008-09,2739669.0
6479,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,23.0,210.82,112.490816,2009-10,3000000.0
6480,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,24.0,210.82,117.93392,2010-11,5900000.0
6481,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,WAS,25.0,210.82,117.93392,2011-12,6442083.0
6482,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,BKN,26.0,210.82,117.93392,2012-13,7972891.0
6483,Andray Blatche,9,2006,2014,1986-08-22,Syracuse,New York,,49th overall,2nd round,Washington Wizards,2005,BKN,27.0,210.82,117.93392,2013-14,9170525.0
6484,Mike Bloom,2,1948,1949,1915-01-14,New York,New York,Temple University,,,,,,,,,,
6485,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,BOS,25.0,213.36,104.32616,2000-01,316969.0
6486,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,BOS,26.0,213.36,113.398,2001-02,540850.0
6487,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,BOS,27.0,213.36,113.398,2002-03,762435.0
6488,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,BOS,28.0,213.36,113.398,2003-04,944922.0
6489,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,BOS,29.0,213.36,113.398,2004-05,4903000.0
6490,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,MIN,30.0,213.36,113.398,2005-06,5515875.0
6491,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,MIN,31.0,213.36,113.398,2006-07,7288165.0
6492,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,MIA,32.0,213.36,113.398,2007-08,7901040.0
6493,Mark Blount,9,2001,2009,1975-11-30,Dobbs Ferry,New York,University of Pittsburgh,54th overall,2nd round,Seattle SuperSonics,1997,MIA,33.0,213.36,113.398,2008-09,8513916.0
6494,Bill Bolger,1,1954,1954,1931-08-21,New York,New York,Georgetown University,,1953 NBA Draf,Milwaukee Hawks,,,,,,,
6495,Curtis Borchardt,2,2004,2005,1980-09-13,Buffalo,New York,Stanford University,18th overall,1st round,Orlando Magic,2002,UTA,23.0,213.36,108.86208,2003-04,1187240.0
6496,Curtis Borchardt,2,2004,2005,1980-09-13,Buffalo,New York,Stanford University,18th overall,1st round,Orlando Magic,2002,UTA,24.0,213.36,109.769264,2004-05,1280880.0
6497,Jim Bostic,1,1978,1978,1953-01-28,Brooklyn,New York,New Mexico State University,139th overall,8th round,Kansas City Kings,1975,,,,,,
6498,James Bouknight,1,2022,2022,2000-09-18,Brooklyn,New York,,,,,,,,,,,
6499,Harry Boykoff,2,1950,1951,1922-07-24,Brooklyn,New York,St. John's University,,,,,,,,,,
6500,Steve Bracey,3,1973,1975,1950-08-01,Brooklyn,New York,University of Tulsa,21st overall,2nd round,Atlanta Hawks,1972,,,,,,
6501,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,CHI,21.0,203.2,117.93392,1999-00,3375000.0
6502,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,CHI,22.0,203.2,117.93392,2000-01,3629160.0
6503,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,23.0,203.2,120.20188,2001-02,3882360.0
6504,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,24.0,203.2,120.20188,2002-03,4895656.0
6505,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,25.0,203.2,120.20188,2003-04,10960000.0
6506,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,26.0,203.2,123.377024,2004-05,12056000.0
6507,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,27.0,203.2,115.212368,2005-06,13152000.0
6508,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,28.0,203.2,115.212368,2006-07,14248000.0
6509,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,LAC,29.0,203.2,115.212368,2007-08,15344000.0
6510,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,PHI,30.0,205.74,115.212368,2008-09,13757844.0
6511,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,PHI,31.0,205.74,115.212368,2009-10,14858471.0
6512,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,PHI,32.0,205.74,115.212368,2010-11,15959099.0
6513,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,PHI,33.0,205.74,115.212368,2011-12,17059727.0
6514,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,DAL,34.0,205.74,115.212368,2012-13,18160354.0
6515,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,ATL,35.0,205.74,115.212368,2013-14,4000000.0
6516,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,ATL,36.0,205.74,115.212368,2014-15,2000000.0
6517,Elton Brand,17,2000,2016,1979-03-11,Cortlandt Manor,New York,Duke University,1st overall,1st round,Chicago Bulls,1999,PHI,37.0,205.74,115.212368,2015-16,890693.0
6518,Jim Brasco,1,1953,1953,1931-02-03,Brooklyn,New York,New York University,,1952 NBA Draf,Syracuse Nationals,,,,,,,
6519,Carl Braun,13,1948,1962,1927-09-25,Brooklyn,New York,Colgate University,,,,,,,,,,
6520,Pete Brennan,1,1959,1959,1936-09-23,Brooklyn,New York,University of North Carolina,4th overall,1st round,New York Knicks,1958,,,,,,
6521,Tom Brennan,1,1955,1955,1930-08-06,Brooklyn,New York,Villanova University,and Philadelphia Warriors,1952 NBA Draf,Philadelphia Warriors,8th ,,,,,,
6522,Frank Brickowski,12,1985,1997,1959-08-14,Bayville,New York,Pennsylvania State University,57th overall,3rd round,New York Knicks,1981,,,,,,
6523,Aud Brindley,1,1947,1947,1923-12-31,Mineola,New York,Dartmouth College,,,,,,,,,,
6524,Dave Britton,1,1981,1981,1958-08-29,New York,New York,Texas A&M University,57th overall,3rd round,Dallas Mavericks,1980,,,,,,
6525,Chucky Brown,13,1990,2002,1968-02-29,New York,New York,North Carolina State University,43rd overall,2nd round,Cleveland Cavaliers,1989,CHH,32.0,203.2,97.52228,1999-00,
6526,Chucky Brown,13,1990,2002,1968-02-29,New York,New York,North Carolina State University,43rd overall,2nd round,Cleveland Cavaliers,1989,CLE,33.0,203.2,99.79024,2000-01,
6527,Chucky Brown,13,1990,2002,1968-02-29,New York,New York,North Carolina State University,43rd overall,2nd round,Cleveland Cavaliers,1989,SAC,34.0,203.2,99.79024,2001-02,
6528,Damone Brown,4,2002,2005,1979-06-28,Buffalo,New York,Syracuse University,37th overall,2nd round,Philadelphia 76ers,2001,PHI,23.0,203.2,91.625584,2001-02,332817.0
6529,Damone Brown,4,2002,2005,1979-06-28,Buffalo,New York,Syracuse University,37th overall,2nd round,Philadelphia 76ers,2001,TOR,24.0,203.2,91.625584,2002-03,
6530,Damone Brown,4,2002,2005,1979-06-28,Buffalo,New York,Syracuse University,37th overall,2nd round,Philadelphia 76ers,2001,NJN,25.0,203.2,91.625584,2003-04,202508.0
6531,Damone Brown,4,2002,2005,1979-06-28,Buffalo,New York,Syracuse University,37th overall,2nd round,Philadelphia 76ers,2001,WAS,26.0,203.2,91.625584,2004-05,
6532,Ernest Brown,1,2002,2002,1979-05-17,Bronx,New York,Indian Hills Community College,52nd overall,2nd round,Miami Heat,2000,MIA,23.0,213.36,110.676448,2001-02,332817.0
6533,Larry Brown,5,1968,1972,1940-09-14,Brooklyn,New York,University of North Carolina,55th overall,7th round,Baltimore Bullets,1963,,,,,,
6534,Moses Brown,3,2020,2022,1999-10-13,New York,New York,,,,,,POR,20.0,218.44,111.13004,2019-20,
6535,Roger Brown,8,1968,1975,1942-05-22,Brooklyn,New York,University of Dayton,,,,,,,,,,
6536,George Bruns,1,1973,1973,1946-08-30,Brooklyn,New York,Manhattan College,,,,,,,,,,
6537,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,NYK,28.0,193.04,86.18248,1999-00,
6538,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,NYK,29.0,193.04,86.18248,2000-01,539500.0
6539,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,POR,30.0,193.04,86.18248,2001-02,590850.0
6540,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,CHI,31.0,193.04,86.18248,2002-03,699935.0
6541,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,CHI,32.0,193.04,86.18248,2003-04,813679.0
6542,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,LAC,33.0,193.04,86.18248,2004-05,932546.0
6543,Rick Brunson,9,1998,2006,1972-06-14,Syracuse,New York,Temple University,,,,,HOU,34.0,193.04,86.18248,2005-06,1029873.0
6544,Thomas Bryant,5,2018,2022,1997-07-31,Rochester,New York,Indiana University,42nd overall,2nd round,Utah Jazz,2017,LAL,20.0,208.28,112.490816,2017-18,815615.0
6545,Thomas Bryant,5,2018,2022,1997-07-31,Rochester,New York,Indiana University,42nd overall,2nd round,Utah Jazz,2017,WAS,21.0,210.82,112.490816,2018-19,1378242.0
6546,Thomas Bryant,5,2018,2022,1997-07-31,Rochester,New York,Indiana University,42nd overall,2nd round,Utah Jazz,2017,WAS,22.0,208.28,112.490816,2019-20,8000000.0
6547,George Bucci,1,1976,1976,1953-07-09,Cornwall,New York,Manhattan College,52nd overall,3rd round,Buffalo Braves,1975,,,,,,
