,Player Name,Seasons in NBA,First Season Played,Last Season Played,Birthdate,Birth City,Birth State or Country,College Name,Draft Number Picked,Draft Round,Draft Team,Draft Year,Team (3 Letter),Age,Player Height,Player Weight,Season,Salary,Team City,Team State,Team Name
7626,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,PHI,22.0,208.28,108.86208,2005-06,398762.0,Philadelphia,Pennsylvania,Philadelphia 76ers
7627,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,PHI,23.0,208.28,108.86208,2006-07,1000000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
7628,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,PHI,24.0,208.28,108.86208,2007-08,1080000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
7629,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,POR,25.0,208.28,108.86208,2008-09,826269.0,Portland,Oregon,Portland Trail Blazers
7630,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,MIA,26.0,208.28,107.047712,2009-10,343542.0,Miami,Florida,Miami Heat
7631,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,BOS,29.0,208.28,107.047712,2012-13,280286.0,Boston,Massachusetts,Boston Celtics
7632,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,PHX,30.0,208.28,107.047712,2013-14,306036.0,Phoenix,Arizona,Phoenix Suns
7633,Shavlik Randolph,8,2006,2015,1983-11-24,Raleigh,North Carolina,Duke University,,,,,PHX,31.0,208.28,107.047712,2014-15,1227985.0,Phoenix,Arizona,Phoenix Suns
7634,Jerome Robinson,3,2019,2021,1997-02-22,Raleigh,North Carolina,Boston College,13th overall,1st round,Los Angeles Clippers,2018,LAC,22.0,195.58,86.18248,2018-19,3050160.0,Los Angeles,California,LA Clippers
7635,Jerome Robinson,3,2019,2021,1997-02-22,Raleigh,North Carolina,Boston College,13th overall,1st round,Los Angeles Clippers,2018,WAS,23.0,193.04,86.18248,2019-20,3567720.0,Washington DC,Washington DC,Washington Wizards
7636,Wayne Robinson,1,1981,1981,1958-04-19,Greensboro,North Carolina,Virginia Polytechnic Institute and State University,31st overall,2nd round,Los Angeles Lakers,1980,,,,,,,,,
7637,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,PHX,29.0,200.66,115.66596,1999-00,2000000.0,Phoenix,Arizona,Phoenix Suns
7638,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,PHX,30.0,200.66,115.66596,2000-01,2200000.0,Phoenix,Arizona,Phoenix Suns
7639,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,BOS,31.0,200.66,115.66596,2001-02,2400000.0,Boston,Massachusetts,Boston Celtics
7640,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,NJN,32.0,200.66,115.66596,2002-03,2796000.0,New York,New York,New York Knicks
7641,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,NJN,33.0,200.66,115.66596,2003-04,3075600.0,New York,New York,New York Knicks
7642,Rodney Rogers,12,1994,2005,1971-06-20,Durham,North Carolina,Wake Forest University,9th overall,1st round,Denver Nuggets,1993,PHI,34.0,200.66,122.46984,2004-05,2700000.0,Philadelphia,Pennsylvania,Philadelphia 76ers
7643,Reggie Royals,1,1975,1975,1950-09-18,Whiteville,North Carolina,Florida State University,70th overall,5th round,Philadelphia 76ers,1973,,,,,,,,,
7644,Delaney Rudd,4,1990,1993,1962-11-08,Halifax,North Carolina,Wake Forest University,83rd overall,4th round,Utah Jazz,1985,,,,,,,,,
7645,Ansu Sesay,4,2002,2005,1976-07-29,Greensboro,North Carolina,University of Mississippi,30th overall,2nd round,Dallas Mavericks,1998,SEA,25.0,205.74,102.0582,2001-02,,Oklahoma City,Oklahoma,Oklahoma City Thunder
7646,Ansu Sesay,4,2002,2005,1976-07-29,Greensboro,North Carolina,University of Mississippi,30th overall,2nd round,Dallas Mavericks,1998,SEA,26.0,205.74,102.0582,2002-03,612435.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7647,Ansu Sesay,4,2002,2005,1976-07-29,Greensboro,North Carolina,University of Mississippi,30th overall,2nd round,Dallas Mavericks,1998,SEA,27.0,205.74,102.0582,2003-04,688679.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7648,Ansu Sesay,4,2002,2005,1976-07-29,Greensboro,North Carolina,University of Mississippi,30th overall,2nd round,Dallas Mavericks,1998,GSW,28.0,205.74,102.0582,2004-05,745046.0,San Francisco,California,Golden State Warriors
7649,Charles Shackleford,6,1989,1999,1966-04-22,Kinston,North Carolina,North Carolina State University,32nd overall,2nd round,New Jersey Nets,1988,,,,,,,,,
7650,Day'Ron Sharpe,1,2022,2022,2001-11-06,Greenville,North Carolina,,,,,,,,,,,,,,
7651,Cedric Simmons,3,2007,2009,1986-01-03,Shallotte,North Carolina,North Carolina State University,15th overall,1st round,New Orleans/Oklahoma City Hornets,2006,NOK,21.0,205.74,106.59412,2006-07,1515480.0,New Orleans,Louisiana,New Orleans Pelicans
7652,Cedric Simmons,3,2007,2009,1986-01-03,Shallotte,North Carolina,North Carolina State University,15th overall,1st round,New Orleans/Oklahoma City Hornets,2006,CHI,22.0,205.74,106.59412,2007-08,1629120.0,Chicago,Illinois,Chicago Bulls
7653,Cedric Simmons,3,2007,2009,1986-01-03,Shallotte,North Carolina,North Carolina State University,15th overall,1st round,New Orleans/Oklahoma City Hornets,2006,SAC,23.0,205.74,106.59412,2008-09,1742760.0,Sacramento,California,Sacramento Kings
7654,Belus Smawley,6,1947,1952,1918-03-20,Golden Valley,North Carolina,Appalachian State University,,,,,,,,,,,,,
7655,Dennis Smith Jr,5,2018,2022,1997-11-25,Fayetteville,North Carolina,North Carolina State University,9th overall,1st round,Dallas Mavericks,2017,DAL,20.0,190.5,88.45044,2017-18,,Dallas,Texas,Dallas Mavericks
7656,Dennis Smith Jr,5,2018,2022,1997-11-25,Fayetteville,North Carolina,North Carolina State University,9th overall,1st round,Dallas Mavericks,2017,NYK,21.0,190.5,88.45044,2018-19,,New York,New York,New York Knicks
7657,Dennis Smith Jr,5,2018,2022,1997-11-25,Fayetteville,North Carolina,North Carolina State University,9th overall,1st round,Dallas Mavericks,2017,NYK,22.0,187.96,92.98636,2019-20,4463640.0,New York,New York,New York Knicks
7658,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,MEM,22.0,182.88,79.3786,2010-11,,Memphis,Tennessee,Memphis Grizzlies
7659,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,ORL,23.0,182.88,79.3786,2011-12,,Orlando,Florida,Orlando Magic
7660,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,MIL,24.0,182.88,79.3786,2012-13,,Milwaukee,Wisconsin,Milwaukee Bucks
7661,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,PHX,25.0,182.88,79.3786,2013-14,,Phoenix,Arizona,Phoenix Suns
7662,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,PHI,26.0,182.88,79.3786,2014-15,,Philadelphia,Pennsylvania,Philadelphia 76ers
7663,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,PHI,27.0,182.88,79.3786,2015-16,,Philadelphia,Pennsylvania,Philadelphia 76ers
7664,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,DET,28.0,182.88,79.3786,2016-17,,Detroit,Michigan,Detroit Pistons
7665,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,DET,29.0,182.88,79.3786,2017-18,,Detroit,Michigan,Detroit Pistons
7666,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,DET,30.0,182.88,79.3786,2018-19,,Detroit,Michigan,Detroit Pistons
7667,Ish Smith,12,2011,2022,1988-07-05,Charlotte,North Carolina,Wake Forest University,,,,,WAS,31.0,182.88,79.3786,2019-20,6000000.0,Washington DC,Washington DC,Washington Wizards
7668,Jaden Springer,1,2022,2022,2002-09-25,Charlotte,North Carolina,,,,,,,,,,,,,,
7669,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DET,25.0,198.12,98.883056,1999-00,4781000.0,Detroit,Michigan,Detroit Pistons
7670,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DET,26.0,198.12,98.883056,2000-01,5310000.0,Detroit,Michigan,Detroit Pistons
7671,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DET,27.0,198.12,98.883056,2001-02,5843750.0,Detroit,Michigan,Detroit Pistons
7672,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,WAS,28.0,198.12,98.883056,2002-03,6375000.0,Washington DC,Washington DC,Washington Wizards
7673,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,WAS,29.0,198.12,98.883056,2003-04,6906250.0,Washington DC,Washington DC,Washington Wizards
7674,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DAL,30.0,198.12,98.883056,2004-05,7437500.0,Dallas,Texas,Dallas Mavericks
7675,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DAL,31.0,198.12,98.883056,2005-06,8367187.0,Dallas,Texas,Dallas Mavericks
7676,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DAL,32.0,198.12,98.883056,2006-07,9296874.0,Dallas,Texas,Dallas Mavericks
7677,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DAL,33.0,198.12,98.883056,2007-08,6750000.0,Dallas,Texas,Dallas Mavericks
7678,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,DAL,34.0,198.12,98.883056,2008-09,7000000.0,Dallas,Texas,Dallas Mavericks
7679,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,MIL,35.0,198.12,98.883056,2009-10,2668598.0,Milwaukee,Wisconsin,Milwaukee Bucks
7680,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,MIA,36.0,198.12,98.883056,2010-11,222712.0,Miami,Florida,Miami Heat
7681,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,ATL,37.0,198.12,98.883056,2011-12,1352181.0,Atlanta,Georgia,Atlanta Hawks
7682,Jerry Stackhouse,18,1996,2013,1974-11-05,Kinston,North Carolina,University of North Carolina,3rd overall,1st round,Philadelphia 76ers,1995,BKN,38.0,198.12,98.883056,2012-13,1352181.0,Brooklyn,New York,Brooklyn Nets
7683,Brook Steppe,5,1983,1989,1959-11-07,Chapel Hill,North Carolina,Georgia Institute of Technology,17th overall,1st round,Kansas City Kings,1982,,,,,,,,,
7684,Carlos Terry,3,1981,1983,1956-06-22,Lexington,North Carolina,Winston-Salem State University,104th overall,5th round,Los Angeles Lakers,1978,,,,,,,,,
7685,David Thompson,9,1976,1984,1954-07-13,Shelby,North Carolina,North Carolina State University,1st overall,1st round,Atlanta Hawks,1975,,,,,,,,,
7686,Kevin Thompson,1,1994,1994,1971-02-07,Winston-Salem,North Carolina,North Carolina State University,48th overall,2nd round,Portland Trail Blazers,1993,,,,,,,,,
7687,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,TOR,22.0,195.58,102.0582,2006-07,412718.0,Toronto,Canada,Toronto Raptors
7688,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,PHX,28.0,198.12,101.604608,2012-13,762195.0,Phoenix,Arizona,Phoenix Suns
7689,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,PHX,29.0,198.12,101.604608,2013-14,884293.0,Phoenix,Arizona,Phoenix Suns
7690,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,PHX,30.0,198.12,101.604608,2014-15,5700000.0,Phoenix,Arizona,Phoenix Suns
7691,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,PHX,31.0,198.12,111.13004,2015-16,5500000.0,Phoenix,Arizona,Phoenix Suns
7692,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,TOR,32.0,198.12,111.13004,2016-17,5300000.0,Toronto,Canada,Toronto Raptors
7693,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,HOU,33.0,198.12,111.13004,2017-18,7590035.0,Houston,Texas,Houston Rockets
7694,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,HOU,34.0,198.12,111.13004,2018-19,7959537.0,Houston,Texas,Houston Rockets
7695,PJ Tucker,11,2007,2022,1985-05-05,Raleigh,North Carolina,University of Texas at Austin,35th overall,2nd round,Toronto Raptors,2006,HOU,35.0,195.58,111.13004,2019-20,8349039.0,Houston,Texas,Houston Rockets
7696,Rayjon Tucker,3,2020,2022,1997-09-24,Charlotte,North Carolina,,,,,,UTA,22.0,190.5,94.800728,2019-20,578573.0,Salt Lake City,Utah,Utah Jazz
7697,Trent Tucker,11,1983,1993,1959-12-20,Tarboro,North Carolina,University of Minnesota,6th overall,1st round,New York Knicks,1982,,,,,,,,,
7698,Fred Vinson,2,1995,2000,1971-01-28,Murfreesboro,North Carolina,Georgia Institute of Technology,,,,,SEA,29.0,193.04,86.18248,1999-00,,Oklahoma City,Oklahoma,Oklahoma City Thunder
7699,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,20.0,193.04,88.45044,2010-11,5144280.0,Washington DC,Washington DC,Washington Wizards
7700,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,21.0,193.04,88.45044,2011-12,5530080.0,Washington DC,Washington DC,Washington Wizards
7701,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,22.0,193.04,88.45044,2012-13,5915880.0,Washington DC,Washington DC,Washington Wizards
7702,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,23.0,193.04,88.45044,2013-14,7459924.0,Washington DC,Washington DC,Washington Wizards
7703,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,24.0,193.04,88.45044,2014-15,13701250.0,Washington DC,Washington DC,Washington Wizards
7704,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,25.0,193.04,88.45044,2015-16,14728844.0,Washington DC,Washington DC,Washington Wizards
7705,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,26.0,193.04,95.25432,2016-17,15756438.0,Washington DC,Washington DC,Washington Wizards
7706,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,27.0,193.04,95.25432,2017-18,18063850.0,Washington DC,Washington DC,Washington Wizards
7707,John Wall,10,2011,2021,1990-09-06,Raleigh,North Carolina,University of Kentucky,1st overall,1st round,Washington Wizards,2010,WAS,28.0,193.04,95.25432,2018-19,19169800.0,Washington DC,Washington DC,Washington Wizards
7708,Bob Warlick,5,1966,1970,1941-03-20,Hickory,North Carolina,Pepperdine University,,,,,,,,,,,,,
7709,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,PHX,21.0,203.2,97.52228,2014-15,1953120.0,Phoenix,Arizona,Phoenix Suns
7710,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,PHX,22.0,203.2,104.32616,2015-16,2041080.0,Phoenix,Arizona,Phoenix Suns
7711,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,PHX,23.0,203.2,102.0582,2016-17,2128920.0,Phoenix,Arizona,Phoenix Suns
7712,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,PHX,24.0,203.2,97.52228,2017-18,3152930.0,Phoenix,Arizona,Phoenix Suns
7713,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,PHX,25.0,203.2,97.52228,2018-19,11750000.0,Phoenix,Arizona,Phoenix Suns
7714,TJ Warren,7,2015,2021,1993-09-05,Durham,North Carolina,North Carolina State University,14th overall,1st round,Phoenix Suns,2014,IND,26.0,203.2,99.79024,2019-20,10810000.0,Indianapolis,Indiana,Indiana Pacers
7715,Chris Washburn,2,1987,1988,1965-05-13,Hickory,North Carolina,North Carolina State University,3rd overall,1st round,Golden State Warriors,1986,,,,,,,,,
7716,Jamie Watson,4,1995,1999,1972-02-23,Elm City,North Carolina,University of South Carolina,47th overall,2nd round,Utah Jazz,1994,,,,,,,,,
7717,Coby White,3,2020,2022,2000-02-16,Goldsboro,North Carolina,,,,,,CHI,20.0,193.04,88.45044,2019-20,5307120.0,Chicago,Illinois,Chicago Bulls
7718,Tony White,1,1988,1988,1965-02-15,Charlotte,North Carolina,University of Tennessee,33rd overall,2nd round,Chicago Bulls,1987,,,,,,,,,
7719,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,SAC,22.0,213.36,106.59412,2010-11,730437.0,Sacramento,California,Sacramento Kings
7720,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,SAC,23.0,213.36,106.59412,2011-12,762195.0,Sacramento,California,Sacramento Kings
7721,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,MIA,26.0,213.36,120.20188,2014-15,775191.0,Miami,Florida,Miami Heat
7722,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,MIA,27.0,213.36,120.20188,2015-16,981348.0,Miami,Florida,Miami Heat
7723,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,MIA,28.0,213.36,120.20188,2016-17,22116750.0,Miami,Florida,Miami Heat
7724,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,MIA,29.0,213.36,120.20188,2017-18,23775506.0,Miami,Florida,Miami Heat
7725,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,MIA,30.0,213.36,120.20188,2018-19,24434262.0,Miami,Florida,Miami Heat
7726,Hassan Whiteside,10,2011,2022,1989-06-13,Gastonia,North Carolina,Marshall University,33rd overall,2nd round,Sacramento Kings,2010,POR,31.0,213.36,120.20188,2019-20,27093017.0,Portland,Oregon,Portland Trail Blazers
7727,Aaron Wiggins,1,2022,2022,1999-01-02,Greensboro,North Carolina,,,,,,,,,,,,,,
7728,Mitchell Wiggins,6,1984,1992,1959-09-28,Lenoir County,North Carolina,"Clemson University, Florida State University",23rd overall,1st round,Indiana Pacers,1983,,,,,,,,,
7729,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,LAC,20.0,208.28,100.243832,2002-03,1922520.0,Los Angeles,California,LA Clippers
7730,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,LAC,21.0,208.28,103.872568,2003-04,2066760.0,Los Angeles,California,LA Clippers
7731,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,LAC,22.0,208.28,106.59412,2004-05,2210880.0,Los Angeles,California,LA Clippers
7732,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,SEA,23.0,208.28,106.59412,2005-06,2812239.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7733,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,SEA,24.0,208.28,106.59412,2006-07,6250000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7734,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,SEA,25.0,208.28,106.59412,2007-08,6500000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7735,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,NYK,26.0,208.28,106.59412,2008-09,6750000.0,New York,New York,New York Knicks
7736,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,DET,27.0,208.28,106.59412,2009-10,3000000.0,Detroit,Michigan,Detroit Pistons
7737,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,DET,28.0,208.28,106.59412,2010-11,3000000.0,Detroit,Michigan,Detroit Pistons
7738,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,BOS,29.0,208.28,106.59412,2011-12,3000000.0,Boston,Massachusetts,Boston Celtics
7739,Chris Wilcox,11,2003,2013,1982-09-03,Raleigh,North Carolina,University of Maryland,8th overall,1st round,Los Angeles Clippers,2002,BOS,30.0,208.28,106.59412,2012-13,1352181.0,Boston,Massachusetts,Boston Celtics
7740,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,SEA,25.0,198.12,102.0582,2004-05,385277.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7741,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,SEA,26.0,198.12,102.0582,2005-06,2500000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7742,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,SEA,27.0,198.12,102.0582,2006-07,2700000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7743,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,SEA,28.0,198.12,102.0582,2007-08,2900000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7744,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,OKC,29.0,198.12,102.0582,2008-09,3100000.0,Oklahoma City,Oklahoma,Oklahoma City Thunder
7745,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,MIN,30.0,198.12,102.0582,2009-10,3300000.0,Minneapolis,Minnesota,Minnesota Timberwolves
7746,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,ATL,31.0,198.12,102.0582,2010-11,748656.0,Atlanta,Georgia,Atlanta Hawks
7747,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,DET,32.0,198.12,102.0582,2011-12,1146337.0,Detroit,Michigan,Detroit Pistons
7748,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,PHI,33.0,198.12,102.0582,2012-13,1223166.0,Philadelphia,Pennsylvania,Philadelphia 76ers
7749,Damien Wilkins,10,2005,2018,1980-01-11,Washington,North Carolina,"North Carolina State University, University of Georgia",,,,,IND,38.0,198.12,98.429464,2017-18,992696.0,Indianapolis,Indiana,Indiana Pacers
7750,Buck Williams,17,1982,1998,1960-03-08,Rocky Mount,North Carolina,University of Maryland,3rd overall,1st round,New Jersey Nets,1981,,,,,,,,,
7751,CJ Williams,2,2018,2019,1990-02-06,Fayetteville,North Carolina,North Carolina State University,,,,,LAC,28.0,195.58,104.32616,2017-18,77250.0,Los Angeles,California,LA Clippers
7752,CJ Williams,2,2018,2019,1990-02-06,Fayetteville,North Carolina,North Carolina State University,,,,,MIN,29.0,195.58,102.511792,2018-19,77250.0,Minneapolis,Minnesota,Minnesota Timberwolves
7753,Kenny Williams,4,1991,1994,1969-06-09,Elizabeth City,North Carolina,Barton County Community College,46th overall,2nd round,Indiana Pacers,1990,,,,,,,,,
7754,Patrick Williams,2,2021,2022,2001-08-26,Charlotte,North Carolina,,,,,,,,,,,,,,
7755,Zion Williamson,2,2020,2021,2000-07-06,Salisbury,North Carolina,,,,,,NOP,19.0,198.12,128.820128,2019-20,9757440.0,New Orleans,Louisiana,New Orleans Pelicans
7756,Vann Williford,1,1971,1971,1948-01-26,Fayetteville,North Carolina,North Carolina State University,48th overall,3rd round,Phoenix Suns,1970,,,,,,,,,
7757,Bubba Wilson,1,1980,1980,1955-08-07,Gastonia,North Carolina,Western Carolina University,101st overall,5th round,Golden State Warriors,1978,,,,,,,,,
7758,Harthorne Wingo,4,1973,1976,1947-09-09,Tryon,North Carolina,Friendship Junior College,,,,,,,,,,,,,
7759,Greg Wittman,2,1970,1971,1947-05-10,Rockingham,North Carolina,Western Carolina University,88th overall,7th round,Seattle SuperSonics,1969,,,,,,,,,
